CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
720,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
730,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
740,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
750,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
759,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
763,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
770,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
790,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
796,0.66666667,0.0,0.11111111,0.0,1.0,0.0,0.00010012,0.66666667,4.0
797,0.5,0.5,0.375,0.2,0.8,0.6,0.00048077,0.25,0.83333333
798,0.66666667,0.0,0.27272727,0.25,1.0,0.0,0.00030036,0.66666667,1.33333333
799,1.0,1.0,0.2,0.0,1.0,1.0,0.00030036,1.0,2.0
800,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
801,1.0,1.0,0.53846154,0.33333333,1.0,1.0,0.00093408,1.0,0.42857143
802,1.0,1.0,0.33333333,0.33333333,1.0,1.0,0.00040032,1.0,1.0
803,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
804,1.0,1.0,0.25,0.0,1.0,1.0,0.00026688,1.0,1.5
805,0.8,0.84615385,0.11111111,0.0,1.0,1.0,0.0002004,0.4,4.0
806,1.0,1.0,0.625,0.33333333,1.0,1.0,0.0013344,1.0,0.3
807,0.5,0.5,0.0,0.0,0.8,0.6,0.0,0.25,5.0
808,0.5,0.5,0.09090909,0.0,0.8,0.6,8.013e-05,0.25,5.0
809,0.4,0.33333333,0.07692308,0.0,0.66666667,0.5,6.68e-05,0.2,6.0
810,0.4,0.33333333,0.14285714,0.0,0.66666667,0.5,0.0001336,0.2,3.0
811,0.28571429,0.16666667,0.05882353,0.0,0.5,0.375,5.014e-05,0.14285714,8.0
812,1.0,1.0,0.76923077,0.66666667,1.0,1.0,0.0026688,1.0,0.15
813,0.4,0.375,0.0,0.0,0.66666667,0.5,0.0,0.2,6.0
814,0.4,0.33333333,0.2,0.16666667,0.66666667,0.5,0.0002004,0.2,2.0
815,0.11111111,0.05454545,0.15555556,0.05263158,0.36842105,0.15789474,0.00014844,0.05555556,2.71428571
816,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
817,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
818,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
819,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
820,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
821,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
822,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
823,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
824,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
825,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
826,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
827,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
828,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
829,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
830,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
831,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
832,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
833,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
834,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
835,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
836,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
837,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
838,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00020024,0.33333333,2.0
839,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00020024,0.33333333,2.0
840,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00020024,0.33333333,2.0
841,0.4,0.25,0.0,0.0,0.5,0.5,0.0,0.2,6.0
842,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00020024,0.33333333,2.0
843,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00020024,0.33333333,2.0
844,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00020024,0.33333333,2.0
845,0.66666667,0.6,0.33333333,0.25,0.75,0.75,0.00040048,0.33333333,1.0
846,0.66666667,0.6,0.27272727,0.0,0.75,0.75,0.00030036,0.33333333,1.33333333
847,0.66666667,0.6,0.27272727,0.0,0.75,0.75,0.00030036,0.33333333,1.33333333
848,0.66666667,0.6,0.27272727,0.0,0.75,0.75,0.00030036,0.33333333,1.33333333
849,0.66666667,0.6,0.27272727,0.0,0.75,0.75,0.00030036,0.33333333,1.33333333
850,0.33333333,0.17647059,0.0,0.0,0.42857143,0.42857143,0.0,0.16666667,7.0
851,0.4,0.25,0.07692308,0.0,0.5,0.5,6.68e-05,0.2,6.0
852,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
853,0.5,0.375,0.28571429,0.2,0.6,0.6,0.00032051,0.25,1.25
854,0.33333333,0.17647059,0.06666667,0.0,0.42857143,0.42857143,5.728e-05,0.16666667,7.0
855,0.66666667,0.6,0.27272727,0.25,0.75,0.75,0.00030036,0.33333333,1.33333333
856,0.66666667,0.6,0.33333333,0.25,0.75,0.75,0.00040048,0.33333333,1.0
857,0.4,0.25,0.2,0.0,0.5,0.5,0.0002004,0.2,2.0
858,0.33333333,0.17647059,0.125,0.0,0.42857143,0.42857143,0.00011456,0.16666667,3.5
859,0.5,0.375,0.44444444,0.2,0.6,0.6,0.00064103,0.25,0.625
860,0.66666667,0.6,0.52941176,0.25,0.75,0.75,0.00090108,0.33333333,0.44444444
861,0.33333333,0.17647059,0.17647059,0.0,0.42857143,0.42857143,0.00017184,0.16666667,2.33333333
862,0.4,0.25,0.25,0.0,0.5,0.5,0.0002672,0.2,1.5
863,0.33333333,0.17647059,0.17647059,0.0,0.42857143,0.42857143,0.00017184,0.16666667,2.33333333
864,0.33333333,0.17647059,0.17647059,0.0,0.42857143,0.42857143,0.00017184,0.16666667,2.33333333
865,0.33333333,0.17647059,0.17647059,0.0,0.42857143,0.42857143,0.00017184,0.16666667,2.33333333
866,0.5,0.375,0.16666667,0.0,0.6,0.6,0.00016026,0.25,2.5
867,0.4,0.25,0.07692308,0.0,0.5,0.5,6.68e-05,0.2,6.0
868,0.4,0.25,0.36842105,0.0,0.5,0.5,0.0004676,0.2,0.85714286
869,0.4,0.25,0.36842105,0.0,0.5,0.5,0.0004676,0.2,0.85714286
870,0.4,0.25,0.36842105,0.0,0.5,0.5,0.0004676,0.2,0.85714286
871,0.5,0.375,0.44444444,0.2,0.6,0.6,0.00064103,0.25,0.625
872,0.5,0.375,0.44444444,0.2,0.6,0.6,0.00064103,0.25,0.625
873,0.5,0.375,0.44444444,0.2,0.6,0.6,0.00064103,0.25,0.625
874,0.5,0.375,0.44444444,0.2,0.6,0.6,0.00064103,0.25,0.625
875,0.16666667,0.04411765,0.0,0.0,0.23076923,0.23076923,0.0,0.08333333,13.0
876,0.4,0.25,0.14285714,0.0,0.5,0.5,0.0001336,0.2,3.0
877,0.5,0.375,0.16666667,0.0,0.6,0.6,0.00016026,0.25,2.5
878,0.33333333,0.17647059,0.125,0.0,0.42857143,0.42857143,0.00011456,0.16666667,3.5
879,0.28571429,0.13043478,0.05882353,0.0,0.375,0.375,5.014e-05,0.14285714,8.0
880,0.15384615,0.06818182,0.15151515,0.07142857,0.35714286,0.21428571,0.0001436,0.07692308,2.8
881,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
882,0.5,0.375,0.09090909,0.0,0.6,0.6,8.013e-05,0.25,5.0
883,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
884,0.22222222,0.07894737,0.56521739,0.1,0.3,0.3,0.00104376,0.11111111,0.38461538
885,0.35714286,0.31578947,0.35483871,0.0,1.0,0.5,0.00055154,0.28571429,0.90909091
886,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00020024,0.33333333,2.0
887,0.6,0.6,0.07692308,0.0,1.0,1.0,8.013e-05,0.5,6.0
888,0.33333333,0.17647059,0.17647059,0.14285714,0.42857143,0.42857143,0.00017184,0.16666667,2.33333333
889,0.66666667,0.6,0.42857143,0.25,0.75,0.75,0.00060072,0.33333333,0.66666667
890,0.66666667,0.6,0.42857143,0.25,0.75,0.75,0.00060072,0.33333333,0.66666667
891,0.66666667,0.6,0.42857143,0.25,0.75,0.75,0.00060072,0.33333333,0.66666667
892,0.4,0.25,0.2,0.0,0.5,0.5,0.0002004,0.2,2.0
893,0.33333333,0.17647059,0.125,0.0,0.42857143,0.42857143,0.00011456,0.16666667,3.5
894,0.7,0.6,0.33333333,0.0,1.0,1.0,0.0005609,0.5,1.0
895,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
896,0.225,0.25384615,0.2173913,0.0,1.0,0.9375,0.00037726,0.13333333,1.8
897,0.6,0.6,0.64705882,0.4,1.0,1.0,0.00176282,0.5,0.27272727
